"","unid","working","volunteer","leadershiprole","peoplelive","peoplelive_15plus","numchildren","numearnincome","anygrant","anyhhincome","givemoney_yes","cft_score","com_score","grit_score","num_score","opt_score","age","gender_male"
"43293",58843,FALSE,0,0,2,NA,0,0,0,0,1,6,5,7,2,2,23,0
"43294",46320,FALSE,1,1,3,NA,0,1,1,1,0,6,7,1,5,9,23,1
"43295",87366,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,0
"43296",43180,FALSE,1,0,9,NA,0,4,1,1,1,9,NA,7,NA,3,24,1
"43297",80696,FALSE,0,0,6,2,1,NA,0,1,0,NA,NA,NA,NA,NA,22,0
"43298",88902,FALSE,0,0,3,NA,0,1,1,1,0,7,7,9,NA,6,21,1
"43299",38919,TRUE,1,0,5,2,1,NA,1,1,1,NA,NA,NA,NA,NA,26,0
"43300",88573,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,1
"43301",22076,TRUE,1,1,5,NA,1,3,1,1,1,2,NA,8,NA,5,26,1
"43302",53015,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0
"43303",28121,FALSE,0,1,3,NA,1,1,1,1,0,3,3,9,NA,11,25,0
"43304",94014,FALSE,1,1,11,NA,1,1,1,1,1,7,6,6,4,10,20,0
"43305",33558,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,27,1
"43306",39000,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26,1
"43307",91813,FALSE,0,1,3,2,0,NA,1,0,1,NA,NA,NA,NA,NA,21,0
"43308",18446,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28,1
"43309",38328,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26,1
"43310",91104,TRUE,0,0,4,4,1,NA,0,1,1,NA,NA,NA,NA,NA,21,0
"43311",69696,FALSE,0,0,7,NA,0,1,0,1,1,8,6,0,4,4,22,1
"43312",47057,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26,0
"43313",80176,TRUE,1,1,3,NA,0,1,1,1,1,7,NA,9,NA,8,21,1
"43314",19200,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0
"43315",43051,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,4,7,6,NA,NA,24,0
"43316",21597,FALSE,0,0,1,NA,0,1,0,1,0,4,NA,2,NA,1,26,0
"43317",64186,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,2,NA,22,0
"43318",35101,TRUE,0,0,5,2,0,NA,0,1,0,NA,NA,NA,NA,NA,26,1
"43319",25822,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,4,5,4,NA,NA,28,1
"43320",79267,TRUE,NA,NA,5,NA,NA,0,0,0,0,7,NA,9,NA,NA,22,0
"43321",4034,FALSE,0,0,8,0,2,NA,1,1,1,5,7,2,4,8,31,0
"43322",72178,FALSE,0,0,3,1,1,NA,1,1,0,4,NA,8,NA,12,22,0
"43323",70341,FALSE,0,0,5,NA,1,3,1,1,0,8,NA,2,NA,4,22,0
"43324",67065,TRUE,1,0,5,2,1,NA,0,1,1,NA,NA,NA,NA,NA,23,0
"43325",23054,TRUE,1,1,12,NA,1,0,1,0,0,4,NA,4,NA,4,26,0
"43326",916,FALSE,1,1,0,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,35,1
"43327",27117,FALSE,0,0,4,3,1,NA,1,1,1,6,NA,6,NA,2,26,0
"43328",20623,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28,1
"43329",14110,TRUE,0,0,4,1,0,NA,1,1,0,NA,NA,NA,NA,NA,29,0
"43330",38426,FALSE,0,0,1,NA,0,1,1,1,1,4,NA,5,NA,0,25,0
"43331",52645,FALSE,0,0,4,NA,1,1,1,1,1,5,NA,0,NA,8,23,0
"43332",13591,FALSE,0,0,0,NA,1,0,0,0,0,5,3,8,NA,9,27,1
"43333",17856,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,3,NA,NA,27,0
"43334",24954,FALSE,1,0,4,3,0,NA,1,1,1,5,5,0,2,4,26,0
"43335",21430,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,6,7,7,4,NA,28,0
"43336",74791,FALSE,0,0,2,15,0,NA,0,1,0,5,NA,4,NA,10,22,0
"43337",37677,FALSE,1,1,2,NA,0,0,1,0,0,9,7,3,4,2,24,1
"43338",100711,FALSE,1,0,5,2,1,NA,1,1,1,NA,NA,NA,NA,NA,19,0
"43339",30781,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0
"43340",11347,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,7,6,1,1,NA,28,1
"43341",33881,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,5,NA,9,NA,NA,27,0
"43342",81068,FALSE,0,1,4,NA,0,1,1,1,1,8,9,0,7,8,21,1
"43343",59219,FALSE,0,1,6,4,2,NA,1,1,0,NA,NA,NA,NA,NA,24,0
"43344",32703,FALSE,1,1,4,4,2,NA,0,1,1,NA,NA,NA,NA,NA,27,0
"43345",47513,FALSE,NA,NA,4,NA,NA,1,0,1,1,6,6,4,5,NA,24,1
"43346",17918,TRUE,0,0,3,2,0,NA,1,1,1,4,NA,8,NA,3,27,0
"43347",50004,TRUE,0,0,5,NA,1,1,1,1,0,5,6,0,NA,NA,23,0
"43348",89365,FALSE,0,0,7,NA,1,2,1,1,0,6,5,1,3,10,21,0
"43349",79123,FALSE,0,0,2,1,0,NA,1,1,0,NA,NA,NA,NA,NA,22,0
"43350",101178,FALSE,1,0,2,NA,0,1,0,1,0,7,5,6,6,3,19,0
"43351",84293,FALSE,1,1,1,NA,1,3,1,1,1,6,6,0,3,8,20,0
"43352",52463,FALSE,1,0,9,NA,1,1,1,1,1,4,6,2,4,0,23,1
"43353",86396,TRUE,0,0,3,NA,0,0,0,0,0,5,NA,8,NA,7,21,1
"43354",23268,FALSE,0,0,4,NA,0,2,1,1,0,5,NA,8,NA,4,26,0
"43355",29445,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0
"43356",76505,TRUE,0,1,4,NA,0,0,1,0,0,5,NA,8,NA,4,21,0
"43357",60171,TRUE,0,0,3,NA,0,0,1,0,1,5,NA,1,NA,10,23,0
"43358",70632,TRUE,1,1,4,NA,0,1,1,1,1,6,5,0,3,7,22,0
"43359",77579,FALSE,0,0,5,4,0,NA,1,1,1,6,NA,0,NA,0,22,0
"43360",36606,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1
"43361",11095,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1
"43362",17247,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,29,0
"43363",90962,FALSE,1,0,2,1,1,NA,1,0,1,6,7,4,2,9,21,0
"43364",10410,FALSE,0,0,5,NA,2,1,1,1,1,3,NA,9,NA,3,28,0
"43365",86754,FALSE,0,0,12,NA,0,3,1,1,0,2,NA,4,NA,0,21,0
"43366",28304,FALSE,1,1,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,27,1
"43367",83235,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,NA,5,NA,NA,21,0
"43368",68479,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,24,1
"43369",25088,FALSE,0,1,5,NA,0,1,0,1,1,6,5,9,NA,6,26,1
"43370",98382,FALSE,1,1,4,NA,0,0,0,0,0,3,NA,3,NA,0,19,0
"43371",21410,FALSE,0,0,6,NA,1,1,1,1,0,7,5,4,3,7,26,1
"43372",4480,FALSE,1,0,4,NA,2,1,1,1,0,3,5,7,4,6,30,0
"43373",99531,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1
"43374",84381,FALSE,0,0,4,15,0,NA,1,1,0,7,NA,7,NA,11,21,0
"43375",5960,FALSE,0,0,14,7,2,NA,1,1,0,NA,NA,NA,NA,NA,31,0
"43376",3874,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,6,5,4,4,NA,32,0
"43377",2302,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0
"43378",101473,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0
"43379",6508,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,7,6,0,3,NA,31,0
"43380",82196,FALSE,1,0,6,15,0,NA,1,1,1,NA,NA,NA,NA,NA,22,1
"43381",60087,TRUE,0,0,8,NA,0,NA,0,0,0,8,NA,1,NA,4,23,1
"43382",72042,FALSE,1,1,2,NA,0,0,1,0,0,6,5,6,4,6,21,1
"43383",17476,FALSE,1,0,4,NA,0,1,1,1,0,5,5,1,4,6,27,0
"43384",37030,FALSE,1,1,8,5,0,NA,0,1,0,NA,NA,NA,NA,NA,26,0
"43385",81781,TRUE,0,0,0,NA,2,0,0,0,0,6,5,4,2,4,21,1
"43386",92470,FALSE,0,1,7,1,0,NA,1,1,1,6,5,6,4,5,20,1
"43387",35243,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,4,7,3,NA,NA,27,0
"43388",6727,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,NA,30,0
"43389",46981,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,0
"43390",41097,FALSE,0,1,6,3,0,NA,1,1,0,NA,NA,NA,NA,NA,26,1
"43391",70317,FALSE,1,0,5,NA,0,1,1,1,0,1,NA,2,NA,7,21,1
"43392",85264,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,9,3,NA,20,0
"43393",59030,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,7,NA,8,NA,NA,25,0
"43394",72115,FALSE,1,0,6,4,1,NA,1,1,1,NA,NA,NA,NA,NA,23,0
"43395",55813,FALSE,0,1,3,0,0,NA,0,1,1,NA,NA,NA,NA,NA,24,1
"43396",89001,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,21,1
"43397",66483,FALSE,0,0,2,0,0,NA,1,1,0,NA,NA,NA,NA,NA,23,0
"43398",55660,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,6,3,2,NA,24,1
"43399",90984,FALSE,1,1,6,3,0,NA,1,1,0,NA,NA,NA,NA,NA,21,0
"43400",65064,FALSE,1,1,3,3,0,NA,1,1,0,8,7,0,4,5,23,0
"43401",75326,TRUE,1,1,9,6,1,NA,1,1,1,NA,NA,NA,NA,NA,22,0
"43402",43819,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,24,1
"43403",88537,FALSE,0,1,6,NA,1,1,1,1,0,3,6,2,NA,1,20,0
"43404",57983,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,7,7,5,NA,NA,22,0
"43405",96111,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,21,0
"43406",55786,FALSE,0,1,4,2,0,NA,0,1,0,NA,NA,NA,NA,NA,25,0
"43407",88288,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,0
"43408",12316,FALSE,1,1,4,NA,1,0,1,0,0,5,5,7,NA,4,28,0
"43409",15321,FALSE,0,0,4,NA,2,1,1,1,0,5,4,6,NA,NA,27,1
"43410",54117,TRUE,1,1,4,2,0,NA,1,1,1,5,NA,9,NA,5,24,1
"43411",16677,FALSE,0,0,6,NA,1,2,0,1,0,6,4,5,2,NA,27,0
"43412",7310,FALSE,1,1,7,4,2,NA,1,1,1,6,NA,5,NA,5,30,0
"43413",48312,FALSE,1,0,4,2,1,NA,1,1,1,9,NA,5,NA,5,25,0
"43414",5102,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,5,4,3,NA,NA,32,0
"43415",23747,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28,0
"43416",12414,FALSE,0,0,2,NA,0,1,0,1,0,5,NA,6,NA,2,28,1
"43417",65573,FALSE,0,0,5,15,1,NA,1,1,0,NA,NA,NA,NA,NA,24,0
"43418",98045,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,20,0
"43419",82331,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,1
"43420",45788,FALSE,1,1,4,3,0,NA,1,1,0,NA,NA,NA,NA,NA,25,1
"43421",13819,FALSE,1,0,4,NA,2,1,1,1,1,4,5,8,NA,9,27,0
"43422",81034,FALSE,0,1,2,NA,0,1,1,1,1,6,NA,6,NA,9,21,0
"43423",89603,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,22,1
"43424",41019,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0
"43425",31320,TRUE,1,0,1,NA,1,1,0,1,1,5,NA,2,NA,7,25,0
"43426",71421,FALSE,0,0,1,1,1,NA,0,1,0,NA,NA,NA,NA,NA,23,0
"43427",1682,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,34,0
"43428",63318,FALSE,1,1,4,NA,0,2,1,1,0,6,7,8,4,4,22,0
"43429",72112,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,1
"43430",78885,FALSE,0,1,5,NA,0,0,0,0,0,6,NA,2,NA,3,21,1
"43431",14008,FALSE,1,1,3,NA,3,1,0,1,1,5,5,0,NA,4,27,0
"43432",37541,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0
"43433",58729,TRUE,0,1,1,NA,0,0,0,0,0,8,7,4,5,7,24,1
"43434",17374,FALSE,0,1,5,4,4,NA,1,1,1,NA,NA,NA,NA,NA,28,1
"43435",101376,TRUE,1,1,3,3,0,NA,0,1,0,NA,NA,NA,NA,NA,18,0
"43436",31866,FALSE,1,1,8,13,0,NA,1,1,0,NA,NA,NA,NA,NA,26,0
"43437",65908,FALSE,1,1,4,NA,2,0,1,0,0,4,5,3,NA,4,22,1
"43438",59050,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0
"43439",56354,TRUE,0,0,3,NA,0,1,0,1,1,10,7,2,2,NA,22,1
"43440",77629,FALSE,1,1,3,NA,1,1,1,1,1,7,6,7,4,7,22,0
"43441",101334,FALSE,0,1,8,10,1,NA,1,1,0,NA,NA,NA,NA,NA,19,1
"43442",31114,FALSE,1,1,8,4,1,NA,1,1,0,NA,NA,NA,NA,NA,27,0
"43443",53137,FALSE,0,0,1,1,0,NA,0,1,0,7,NA,7,NA,3,24,1
"43444",38446,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,4,5,3,4,NA,26,0
"43445",47580,FALSE,0,0,3,NA,1,0,1,0,0,8,NA,2,NA,8,23,0
"43446",6193,FALSE,0,0,2,1,1,NA,0,1,0,NA,NA,NA,NA,NA,31,0
"43447",23380,FALSE,0,1,3,NA,0,1,0,1,0,5,6,1,3,4,27,1
"43448",49665,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,1
"43449",76837,FALSE,1,1,3,NA,0,1,1,1,0,8,7,5,6,-1,21,1
"43450",45144,FALSE,0,0,5,3,0,NA,1,1,1,NA,NA,NA,NA,NA,25,1
"43451",50240,FALSE,1,1,4,NA,0,0,1,0,1,5,6,2,NA,8,23,1
"43452",54131,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,5,NA,4,NA,NA,25,0
"43453",5642,FALSE,0,0,2,0,2,NA,0,0,1,4,6,1,2,7,31,0
"43454",27835,FALSE,0,0,4,NA,0,1,1,1,0,4,NA,3,NA,2,25,0
"43455",34170,FALSE,0,0,8,NA,0,3,1,1,0,9,6,9,5,10,25,0
"43456",21982,FALSE,0,1,4,3,1,NA,1,1,1,5,NA,5,NA,9,27,0
"43457",6717,FALSE,1,0,6,NA,2,1,1,1,1,5,5,1,NA,4,30,0
"43458",58702,TRUE,1,1,6,NA,0,3,1,1,0,5,6,3,NA,0,22,0
"43459",20058,FALSE,0,0,7,2,1,NA,1,1,1,NA,NA,NA,NA,NA,28,0
"43460",20000,TRUE,1,1,4,NA,0,2,0,1,0,5,5,6,2,10,27,1
"43461",7991,FALSE,0,1,2,NA,2,0,1,0,0,6,5,0,2,NA,29,0
"43462",8440,FALSE,1,1,3,4,0,NA,1,1,0,7,6,3,4,7,29,1
"43463",26645,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,28,0
"43464",1411,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0
"43465",51588,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,24,0
"43466",371,FALSE,1,0,3,NA,0,2,0,1,1,10,10,3,9,10,34,0
"43467",59256,FALSE,0,0,2,NA,0,1,0,1,1,6,5,8,3,6,23,0
"43468",26420,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0
"43469",27137,FALSE,1,0,3,1,2,NA,1,1,1,NA,NA,NA,NA,NA,27,0
"43470",29435,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,5,NA,2,NA,NA,27,0
"43471",89097,TRUE,1,1,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,21,1
"43472",83840,TRUE,1,1,3,2,0,NA,0,1,0,5,8,2,5,8,21,1
"43473",69414,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,NA,21,0
"43474",76330,FALSE,0,0,4,4,0,NA,0,1,0,NA,NA,NA,NA,NA,22,0
"43475",60776,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,4,NA,0,NA,NA,24,1
"43476",86250,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,8,NA,0,NA,NA,21,1
"43477",22126,FALSE,0,0,2,NA,1,1,1,1,1,4,6,6,NA,5,26,0
"43478",15269,FALSE,0,0,3,NA,1,1,0,1,0,6,3,7,3,8,27,1
"43479",97417,FALSE,0,0,1,1,0,NA,0,1,0,6,7,8,2,5,19,1
"43480",101125,FALSE,0,0,3,2,0,NA,1,1,1,NA,NA,NA,NA,NA,19,0
"43481",23927,FALSE,0,0,1,1,0,NA,0,1,0,NA,NA,NA,NA,NA,27,1
"43482",31088,FALSE,0,0,3,NA,0,1,0,1,0,2,NA,4,NA,12,25,0
"43483",94732,FALSE,0,0,2,2,0,NA,0,1,0,NA,NA,NA,NA,NA,20,1
"43484",13759,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,29,0
"43485",49563,FALSE,1,1,3,NA,0,NA,1,0,0,5,4,3,NA,5,24,0
"43486",48337,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,8,6,4,NA,26,0
"43487",90081,FALSE,0,0,5,NA,0,4,0,1,0,4,6,5,3,7,20,0
"43488",86915,TRUE,1,0,1,1,0,NA,0,1,1,6,NA,2,NA,6,21,1
"43489",64172,FALSE,0,1,0,NA,0,0,0,0,0,4,4,2,NA,5,22,1
"43490",53670,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,7,2,5,NA,24,0
"43491",60885,TRUE,1,0,4,NA,0,2,1,1,0,9,NA,2,NA,6,23,0
"43492",74080,FALSE,0,0,5,NA,0,1,1,1,1,4,NA,3,NA,0,23,0
"43493",88189,FALSE,1,0,2,NA,0,1,0,1,0,6,6,3,NA,3,20,1
"43494",95632,FALSE,0,1,6,3,0,NA,1,1,0,7,NA,8,NA,2,20,0
"43495",21304,FALSE,1,0,5,NA,2,1,0,1,1,3,NA,0,NA,3,27,0
"43496",5282,FALSE,0,0,3,2,3,NA,1,1,0,NA,NA,NA,NA,NA,31,0
"43497",24903,FALSE,0,0,1,15,2,NA,1,1,1,NA,NA,NA,NA,NA,27,0
"43498",101383,FALSE,0,0,15,12,0,NA,1,1,0,NA,NA,NA,NA,NA,19,0
"43499",18053,FALSE,0,0,4,NA,1,1,1,1,0,6,NA,9,NA,-1,27,0
"43500",98730,FALSE,0,1,12,4,0,NA,1,1,0,NA,NA,NA,NA,NA,19,0
"43501",54204,TRUE,1,0,2,NA,0,1,1,1,0,7,6,3,4,3,23,1
"43502",21346,FALSE,0,0,2,2,0,NA,1,0,0,2,NA,4,NA,3,27,0
"43503",16998,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,27,0
"43504",46840,TRUE,1,1,1,NA,0,1,0,1,1,4,NA,8,NA,12,23,0
"43505",36695,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26,0
"43506",27297,FALSE,0,0,1,NA,1,1,0,1,0,7,7,4,5,8,25,0
"43507",50235,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,1
"43508",5982,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,9,NA,NA,30,0
"43509",22231,TRUE,0,0,1,NA,0,1,0,1,1,5,4,2,NA,7,26,0
"43510",75219,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,1
"43511",11119,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,30,0
"43512",101096,FALSE,0,0,2,2,0,NA,0,1,0,NA,NA,NA,NA,NA,19,0
"43513",66292,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0
"43514",77090,FALSE,1,1,2,1,1,NA,1,1,0,NA,NA,NA,NA,NA,23,0
"43515",82323,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,0
"43516",70699,TRUE,0,0,7,NA,1,1,0,1,1,3,4,7,NA,10,22,0
"43517",59615,FALSE,0,0,6,NA,2,1,0,1,0,7,5,9,5,4,22,0
"43518",51014,FALSE,1,0,6,NA,0,2,1,1,1,3,3,2,NA,8,24,1
"43519",17629,TRUE,1,0,2,NA,0,1,0,1,1,6,NA,6,NA,7,28,0
"43520",65621,FALSE,0,1,5,5,0,NA,0,0,0,9,5,8,5,5,23,1
"43521",44167,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,9,NA,NA,25,0
"43522",31832,FALSE,0,0,5,4,1,NA,1,1,0,NA,NA,NA,NA,NA,26,0
"43523",67189,FALSE,1,1,2,1,1,NA,1,0,1,9,NA,0,NA,5,23,0
"43524",8302,FALSE,0,1,6,3,2,NA,1,0,0,NA,NA,NA,NA,NA,30,0
"43525",30745,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,27,0
"43526",9081,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0
"43527",18163,FALSE,0,0,7,NA,1,1,1,1,1,4,4,9,NA,5,26,0
"43528",69242,TRUE,1,1,4,NA,0,4,1,1,1,7,6,6,6,8,22,1
"43529",88511,FALSE,1,1,7,5,0,NA,1,1,0,NA,NA,NA,NA,NA,21,0
"43530",55248,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,0
"43531",33234,FALSE,0,1,2,0,0,NA,0,1,1,7,5,8,2,6,25,1
"43532",74102,FALSE,0,0,2,NA,0,1,1,1,0,3,5,5,NA,1,22,0
"43533",60639,FALSE,1,0,4,NA,0,1,0,1,0,7,5,9,4,8,22,0
"43534",30372,FALSE,1,0,2,NA,1,1,0,1,0,5,7,8,NA,4,25,0
"43535",99788,FALSE,0,1,8,4,0,NA,1,1,0,6,5,1,5,0,19,0
"43536",32611,FALSE,1,0,3,NA,1,0,1,0,0,2,5,5,NA,4,25,0
"43537",41304,TRUE,0,0,3,3,0,NA,0,1,0,NA,NA,NA,NA,NA,25,1
"43538",82542,FALSE,1,1,5,NA,0,2,1,1,1,5,NA,0,NA,5,21,0
"43539",37665,FALSE,0,0,6,NA,1,2,0,1,1,6,NA,0,NA,5,25,0
"43540",54021,TRUE,0,1,4,NA,0,1,0,1,1,10,8,0,6,7,23,0
"43541",68726,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,8,5,3,2,NA,22,0
"43542",92309,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0
"43543",9872,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,NA,NA,29,1
"43544",83044,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,6,2,3,NA,22,1
"43545",56001,FALSE,0,1,NA,NA,0,NA,0,0,0,8,6,3,5,NA,22,0
"43546",37231,TRUE,NA,NA,NA,NA,NA,NA,0,0,NA,8,7,5,3,NA,26,1
"43547",78472,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,1
"43548",92069,FALSE,0,1,9,10,1,NA,1,1,1,NA,NA,NA,NA,NA,21,1
"43549",9950,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,3,NA,29,0
"43550",97188,FALSE,0,0,1,1,0,NA,0,0,0,6,6,2,4,5,19,1
"43551",89,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1
"43552",49850,FALSE,1,1,4,0,0,NA,0,1,1,7,5,2,3,9,24,0
"43553",74727,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,0
"43554",65955,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,6,9,NA,NA,22,0
"43555",49182,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,25,1
"43556",43912,TRUE,0,0,0,NA,0,NA,0,0,NA,10,NA,8,NA,3,25,1
"43557",75611,FALSE,1,0,2,NA,0,1,0,1,0,6,NA,0,NA,6,21,1
"43558",97456,FALSE,1,1,5,NA,0,1,1,1,1,6,5,8,4,4,18,0
"43559",42011,FALSE,1,0,7,NA,0,2,0,1,0,5,4,8,NA,3,24,0
"43560",80113,FALSE,1,0,2,NA,0,1,0,1,0,6,7,8,4,11,21,0
"43561",26804,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,6,7,6,NA,NA,27,0
"43562",54336,TRUE,0,1,4,NA,0,3,0,1,0,7,7,3,5,8,23,1
"43563",76311,FALSE,0,0,5,4,1,NA,1,1,0,NA,NA,NA,NA,NA,23,0
"43564",19958,TRUE,0,1,4,NA,2,1,0,1,0,3,NA,4,NA,3,28,0
"43565",36379,FALSE,0,0,4,2,0,NA,0,1,0,6,5,8,5,4,25,0
"43566",37909,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,26,0
"43567",1768,TRUE,1,0,9,4,3,NA,1,1,0,NA,NA,NA,NA,NA,34,0
"43568",86939,FALSE,0,1,5,3,0,NA,0,1,0,NA,NA,NA,NA,NA,21,1
"43569",34725,FALSE,NA,NA,NA,NA,NA,NA,0,0,NA,1,3,3,NA,NA,24,0
"43570",25421,FALSE,1,1,12,NA,0,1,0,1,0,5,7,9,4,5,25,1
